case_id,seed,family,source_count,error_mode,rounding,variant,current_s,candidate_s,change_s,change_pct,current_success,candidate_success
dispatch_development_cluster_2026091314_smooth,2026091314,cluster,10,smooth,pre_round_stress,COVERAGE_ORDER,2097.484088,2097.484088,0.0,0.0,True,True
dispatch_development_cluster_2026091314_spatial_hash,2026091314,cluster,10,spatial_hash,pre_round_stress,COVERAGE_ORDER,2091.245364,2091.245364,0.0,0.0,True,True
dispatch_development_cluster_2026091315_negative,2026091315,cluster,11,negative,pre_round_stress,COVERAGE_ORDER,2389.457857,2389.457857,0.0,0.0,True,True
dispatch_development_cluster_2026091315_positive,2026091315,cluster,11,positive,pre_round_stress,COVERAGE_ORDER,2173.835339,2173.835339,0.0,0.0,True,True
dispatch_development_cluster_2026091315_smooth,2026091315,cluster,11,smooth,pre_round_stress,COVERAGE_ORDER,2344.293234,2344.293234,0.0,0.0,True,True
dispatch_development_cluster_2026091315_spatial_hash,2026091315,cluster,11,spatial_hash,pre_round_stress,COVERAGE_ORDER,2143.954058,2143.954058,0.0,0.0,True,True
dispatch_development_cluster_2026091316_negative,2026091316,cluster,12,negative,pre_round_stress,COVERAGE_ORDER,2420.620371,2267.139449,-153.4809220000002,-6.340561446097171,True,True
dispatch_development_cluster_2026091316_positive,2026091316,cluster,12,positive,pre_round_stress,COVERAGE_ORDER,2218.631645,2218.631645,0.0,0.0,True,True
dispatch_development_cluster_2026091316_smooth,2026091316,cluster,12,smooth,pre_round_stress,COVERAGE_ORDER,2345.093551,2234.478509,-110.6150419999999,-4.716871186346971,True,True
dispatch_development_cluster_2026091316_spatial_hash,2026091316,cluster,12,spatial_hash,pre_round_stress,COVERAGE_ORDER,2262.106806,2226.106806,-36.0,-1.5914367926622153,True,True
dispatch_development_cluster_2026091317_negative,2026091317,cluster,13,negative,pre_round_stress,COVERAGE_ORDER,2385.802207,2343.802207,-42.0,-1.7604141649618321,True,True
dispatch_development_cluster_2026091317_positive,2026091317,cluster,13,positive,pre_round_stress,COVERAGE_ORDER,2267.381063,2267.381063,0.0,0.0,True,True
dispatch_development_cluster_2026091317_smooth,2026091317,cluster,13,smooth,pre_round_stress,COVERAGE_ORDER,2486.693204,2276.683171,-210.01003300000002,-8.445353558781832,True,True
dispatch_development_cluster_2026091317_spatial_hash,2026091317,cluster,13,spatial_hash,pre_round_stress,COVERAGE_ORDER,2526.475948,2270.3561,-256.1198479999998,-10.137434643015242,True,True
dispatch_development_cluster_2026091318_negative,2026091318,cluster,14,negative,pre_round_stress,COVERAGE_ORDER,1948.027665,1948.027665,0.0,0.0,True,True
dispatch_development_cluster_2026091318_positive,2026091318,cluster,14,positive,pre_round_stress,COVERAGE_ORDER,1922.082143,1922.082143,0.0,0.0,True,True
dispatch_development_cluster_2026091318_smooth,2026091318,cluster,14,smooth,pre_round_stress,COVERAGE_ORDER,1945.030469,1945.030469,0.0,0.0,True,True
dispatch_development_cluster_2026091318_spatial_hash,2026091318,cluster,14,spatial_hash,pre_round_stress,COVERAGE_ORDER,1949.611193,1949.611193,0.0,0.0,True,True
dispatch_development_cluster_2026091319_negative,2026091319,cluster,15,negative,pre_round_stress,COVERAGE_ORDER,2271.912508,2271.912508,0.0,0.0,True,True
dispatch_development_cluster_2026091319_positive,2026091319,cluster,15,positive,pre_round_stress,COVERAGE_ORDER,2219.537046,2219.537046,0.0,0.0,True,True
dispatch_development_cluster_2026091319_smooth,2026091319,cluster,15,smooth,pre_round_stress,COVERAGE_ORDER,2294.431479,2294.431479,0.0,0.0,True,True
dispatch_development_cluster_2026091319_spatial_hash,2026091319,cluster,15,spatial_hash,pre_round_stress,COVERAGE_ORDER,2249.711219,2249.711219,0.0,0.0,True,True
dispatch_development_cluster_2026091320_negative,2026091320,cluster,16,negative,pre_round_stress,COVERAGE_ORDER,1057.592526,1057.592526,0.0,0.0,True,True
dispatch_development_cluster_2026091320_positive,2026091320,cluster,16,positive,pre_round_stress,COVERAGE_ORDER,1042.353432,1042.353432,0.0,0.0,True,True
dispatch_development_cluster_2026091320_smooth,2026091320,cluster,16,smooth,pre_round_stress,COVERAGE_ORDER,960.359821,960.359821,0.0,0.0,True,True
dispatch_development_cluster_2026091320_spatial_hash,2026091320,cluster,16,spatial_hash,pre_round_stress,COVERAGE_ORDER,1026.581858,1026.581858,0.0,0.0,True,True
dispatch_development_min_radius_2026091321_negative,2026091321,min_radius,10,negative,pre_round_stress,COVERAGE_ORDER,3289.700367,3730.270543,440.5701760000002,13.392410458396009,True,True
dispatch_development_min_radius_2026091321_positive,2026091321,min_radius,10,positive,pre_round_stress,COVERAGE_ORDER,3216.313715,3672.589258,456.2755430000002,14.186288510105749,True,True
dispatch_development_min_radius_2026091321_smooth,2026091321,min_radius,10,smooth,pre_round_stress,COVERAGE_ORDER,3274.286877,3720.113413,445.82653600000003,13.615988847271666,True,True
dispatch_development_min_radius_2026091321_spatial_hash,2026091321,min_radius,10,spatial_hash,pre_round_stress,COVERAGE_ORDER,3255.97061,3704.317399,448.3467890000002,13.769988820630052,True,True
dispatch_development_min_radius_2026091322_negative,2026091322,min_radius,11,negative,pre_round_stress,COVERAGE_ORDER,3381.878015,3697.519015,315.6410000000001,9.333305299599925,True,True
dispatch_development_min_radius_2026091322_positive,2026091322,min_radius,11,positive,pre_round_stress,COVERAGE_ORDER,3287.676667,3606.564026,318.88735899999983,9.699474470857371,True,True
dispatch_development_min_radius_2026091322_smooth,2026091322,min_radius,11,smooth,pre_round_stress,COVERAGE_ORDER,3332.598999,3647.069029,314.47002999999995,9.436179693217262,True,True
dispatch_development_min_radius_2026091322_spatial_hash,2026091322,min_radius,11,spatial_hash,pre_round_stress,COVERAGE_ORDER,3306.506779,3623.982209,317.47542999999996,9.601535736031819,True,True
dispatch_development_min_radius_2026091323_negative,2026091323,min_radius,12,negative,pre_round_stress,COVERAGE_ORDER,3459.785339,3459.785339,0.0,0.0,True,True
dispatch_development_min_radius_2026091323_positive,2026091323,min_radius,12,positive,pre_round_stress,COVERAGE_ORDER,3486.00798,3435.729997,-50.27798299999995,-1.4422796301229335,True,True
dispatch_development_min_radius_2026091323_smooth,2026091323,min_radius,12,smooth,pre_round_stress,COVERAGE_ORDER,3501.546796,3452.455214,-49.09158200000002,-1.4019970276016314,True,True
dispatch_development_min_radius_2026091323_spatial_hash,2026091323,min_radius,12,spatial_hash,pre_round_stress,COVERAGE_ORDER,3465.40647,3465.40647,0.0,0.0,True,True
dispatch_development_min_radius_2026091324_negative,2026091324,min_radius,13,negative,pre_round_stress,COVERAGE_ORDER,4124.760113,4724.452044,599.6919309999994,14.538831703447453,True,True
dispatch_development_min_radius_2026091324_positive,2026091324,min_radius,13,positive,pre_round_stress,COVERAGE_ORDER,4176.240381,4722.212517,545.9721360000003,13.073292870877973,True,True
dispatch_development_min_radius_2026091324_smooth,2026091324,min_radius,13,smooth,pre_round_stress,COVERAGE_ORDER,4120.726434,4701.55087,580.8244359999999,14.095195235666068,True,True
dispatch_development_min_radius_2026091324_spatial_hash,2026091324,min_radius,13,spatial_hash,pre_round_stress,COVERAGE_ORDER,4171.698707,4735.803407,564.1047000000008,13.522182200105881,True,True
dispatch_development_min_radius_2026091325_negative,2026091325,min_radius,14,negative,pre_round_stress,COVERAGE_ORDER,3319.655521,3319.655521,0.0,0.0,True,True
dispatch_development_min_radius_2026091325_positive,2026091325,min_radius,14,positive,pre_round_stress,COVERAGE_ORDER,3429.982131,3429.982131,0.0,0.0,True,True
dispatch_development_min_radius_2026091325_smooth,2026091325,min_radius,14,smooth,pre_round_stress,COVERAGE_ORDER,3431.622689,3431.622689,0.0,0.0,True,True
dispatch_development_min_radius_2026091325_spatial_hash,2026091325,min_radius,14,spatial_hash,pre_round_stress,COVERAGE_ORDER,3385.645175,3385.645175,0.0,0.0,True,True
dispatch_development_min_radius_2026091326_negative,2026091326,min_radius,15,negative,pre_round_stress,COVERAGE_ORDER,3916.434906,4427.066966,510.63206000000037,13.038185805608805,True,True
dispatch_development_min_radius_2026091326_positive,2026091326,min_radius,15,positive,pre_round_stress,COVERAGE_ORDER,3843.0276,4373.370579,530.3429790000005,13.800134534552932,True,True
dispatch_development_min_radius_2026091326_smooth,2026091326,min_radius,15,smooth,pre_round_stress,COVERAGE_ORDER,3847.122461,4371.650223,524.5277619999997,13.634288154779895,True,True
dispatch_development_min_radius_2026091326_spatial_hash,2026091326,min_radius,15,spatial_hash,pre_round_stress,COVERAGE_ORDER,3879.825385,4411.739985,531.9146000000001,13.70975616728689,True,True
dispatch_development_min_radius_2026091327_negative,2026091327,min_radius,16,negative,pre_round_stress,COVERAGE_ORDER,3848.111134,3848.111134,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_positive,2026091327,min_radius,16,positive,pre_round_stress,COVERAGE_ORDER,3792.58597,3792.58597,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_smooth,2026091327,min_radius,16,smooth,pre_round_stress,COVERAGE_ORDER,3809.886575,3809.886575,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_spatial_hash,2026091327,min_radius,16,spatial_hash,pre_round_stress,COVERAGE_ORDER,3787.359262,3787.359262,0.0,0.0,True,True
dispatch_development_outer_2026091307_negative,2026091307,outer,10,negative,pre_round_stress,COVERAGE_ORDER,3550.349871,3315.219375,-235.13049599999977,-6.622741547828703,True,True
dispatch_development_outer_2026091307_positive,2026091307,outer,10,positive,pre_round_stress,COVERAGE_ORDER,3570.631169,3313.071769,-257.5594000000001,-7.213273726956593,True,True
dispatch_development_outer_2026091307_smooth,2026091307,outer,10,smooth,pre_round_stress,COVERAGE_ORDER,3563.44455,3329.881294,-233.56325600000037,-6.554423752714222,True,True
dispatch_development_outer_2026091307_spatial_hash,2026091307,outer,10,spatial_hash,pre_round_stress,COVERAGE_ORDER,3575.179805,3344.644398,-230.5354070000003,-6.44821853931904,True,True
dispatch_development_outer_2026091308_negative,2026091308,outer,11,negative,pre_round_stress,COVERAGE_ORDER,2463.753471,2838.796614,375.0431429999999,15.222429817532657,True,True
dispatch_development_outer_2026091308_positive,2026091308,outer,11,positive,pre_round_stress,COVERAGE_ORDER,2470.037847,2852.45984,382.42199299999993,15.482434549109158,True,True
dispatch_development_outer_2026091308_smooth,2026091308,outer,11,smooth,pre_round_stress,COVERAGE_ORDER,2500.220657,2904.732095,404.511438,16.179029513553857,True,True
dispatch_development_outer_2026091308_spatial_hash,2026091308,outer,11,spatial_hash,pre_round_stress,COVERAGE_ORDER,2486.35374,2863.024291,376.67055100000016,15.149515732222408,True,True
dispatch_development_outer_2026091309_negative,2026091309,outer,12,negative,pre_round_stress,COVERAGE_ORDER,3490.333314,3693.161653,202.82833900000014,5.811145261870543,True,True
dispatch_development_outer_2026091309_positive,2026091309,outer,12,positive,pre_round_stress,COVERAGE_ORDER,3557.363542,3580.770377,23.406834999999774,0.6579826527046473,True,True
dispatch_development_outer_2026091309_smooth,2026091309,outer,12,smooth,pre_round_stress,COVERAGE_ORDER,3499.246729,3620.05721,120.81048099999998,3.452471070381624,True,True
dispatch_development_outer_2026091309_spatial_hash,2026091309,outer,12,spatial_hash,pre_round_stress,COVERAGE_ORDER,3514.631513,3734.55007,219.91855699999996,6.25722941897493,True,True
dispatch_development_outer_2026091310_negative,2026091310,outer,13,negative,pre_round_stress,COVERAGE_ORDER,2296.237089,2374.237089,78.0,3.3968617776297894,True,True
dispatch_development_outer_2026091310_positive,2026091310,outer,13,positive,pre_round_stress,COVERAGE_ORDER,2277.020942,2355.020942,78.0,3.4255284420656062,True,True
dispatch_development_outer_2026091310_smooth,2026091310,outer,13,smooth,pre_round_stress,COVERAGE_ORDER,2282.321573,2360.321573,78.0,3.4175727435934,True,True
dispatch_development_outer_2026091310_spatial_hash,2026091310,outer,13,spatial_hash,pre_round_stress,COVERAGE_ORDER,2274.996842,2352.996842,78.0,3.4285761878873,True,True
dispatch_development_outer_2026091311_negative,2026091311,outer,14,negative,pre_round_stress,COVERAGE_ORDER,3730.416234,3542.526528,-187.88970599999993,-5.036695484206922,True,True
dispatch_development_outer_2026091311_positive,2026091311,outer,14,positive,pre_round_stress,COVERAGE_ORDER,3649.015316,3559.976618,-89.03869799999984,-2.4400746582122546,True,True
dispatch_development_outer_2026091311_smooth,2026091311,outer,14,smooth,pre_round_stress,COVERAGE_ORDER,3729.360382,3598.715784,-130.64459799999986,-3.5031368550640596,True,True
dispatch_development_outer_2026091311_spatial_hash,2026091311,outer,14,spatial_hash,pre_round_stress,COVERAGE_ORDER,3727.54899,3564.44701,-163.1019799999999,-4.375582465517103,True,True
dispatch_development_outer_2026091312_negative,2026091312,outer,15,negative,pre_round_stress,COVERAGE_ORDER,2613.280173,2242.703244,-370.5769290000003,-14.180528089898004,True,True
dispatch_development_outer_2026091312_positive,2026091312,outer,15,positive,pre_round_stress,COVERAGE_ORDER,2621.290541,2243.826019,-377.46452199999976,-14.399949799383949,True,True
dispatch_development_outer_2026091312_smooth,2026091312,outer,15,smooth,pre_round_stress,COVERAGE_ORDER,2649.855612,2247.214128,-402.64148399999976,-15.194846171112808,True,True
dispatch_development_outer_2026091312_spatial_hash,2026091312,outer,15,spatial_hash,pre_round_stress,COVERAGE_ORDER,2673.028515,2249.52616,-423.5023550000001,-15.843540486884788,True,True
dispatch_development_outer_2026091313_negative,2026091313,outer,16,negative,pre_round_stress,COVERAGE_ORDER,3913.701268,3654.744607,-258.9566609999997,-6.616669062540204,True,True
dispatch_development_outer_2026091313_positive,2026091313,outer,16,positive,pre_round_stress,COVERAGE_ORDER,3947.676905,3678.480186,-269.19671900000003,-6.819117305649913,True,True
dispatch_development_outer_2026091313_smooth,2026091313,outer,16,smooth,pre_round_stress,COVERAGE_ORDER,3981.396854,3688.186694,-293.2101600000001,-7.364504739220356,True,True
dispatch_development_outer_2026091313_spatial_hash,2026091313,outer,16,spatial_hash,pre_round_stress,COVERAGE_ORDER,3900.064825,3636.172226,-263.8925989999998,-6.766364428314342,True,True
dispatch_development_radial_2026091328_negative,2026091328,radial,10,negative,pre_round_stress,COVERAGE_ORDER,2969.712318,3037.386335,67.67401700000028,2.278807162222929,True,True
dispatch_development_radial_2026091328_positive,2026091328,radial,10,positive,pre_round_stress,COVERAGE_ORDER,2818.969971,3023.351185,204.381214,7.250208980675943,True,True
dispatch_development_radial_2026091328_smooth,2026091328,radial,10,smooth,pre_round_stress,COVERAGE_ORDER,2871.933708,2805.085462,-66.84824600000002,-2.327638894093864,True,True
dispatch_development_radial_2026091328_spatial_hash,2026091328,radial,10,spatial_hash,pre_round_stress,COVERAGE_ORDER,2796.855461,2834.966123,38.11066200000005,1.362625367360737,True,True
dispatch_development_radial_2026091329_negative,2026091329,radial,11,negative,pre_round_stress,COVERAGE_ORDER,2496.397279,2496.397279,0.0,0.0,True,True
dispatch_development_radial_2026091329_positive,2026091329,radial,11,positive,pre_round_stress,COVERAGE_ORDER,2488.485805,2488.485805,0.0,0.0,True,True
dispatch_development_radial_2026091329_smooth,2026091329,radial,11,smooth,pre_round_stress,COVERAGE_ORDER,2536.076704,2708.382557,172.30585299999984,6.794189336948375,True,True
dispatch_development_radial_2026091329_spatial_hash,2026091329,radial,11,spatial_hash,pre_round_stress,COVERAGE_ORDER,2496.899004,2496.899004,0.0,0.0,True,True
dispatch_development_radial_2026091330_negative,2026091330,radial,12,negative,pre_round_stress,COVERAGE_ORDER,2450.950928,2450.950928,0.0,0.0,True,True
dispatch_development_radial_2026091330_positive,2026091330,radial,12,positive,pre_round_stress,COVERAGE_ORDER,2506.353304,2506.353304,0.0,0.0,True,True
dispatch_development_radial_2026091330_smooth,2026091330,radial,12,smooth,pre_round_stress,COVERAGE_ORDER,2464.930223,2464.930223,0.0,0.0,True,True
dispatch_development_radial_2026091330_spatial_hash,2026091330,radial,12,spatial_hash,pre_round_stress,COVERAGE_ORDER,2444.825497,2444.825497,0.0,0.0,True,True
dispatch_development_radial_2026091331_negative,2026091331,radial,13,negative,pre_round_stress,COVERAGE_ORDER,2677.811016,2846.497078,168.68606199999977,6.29940130173845,True,True
dispatch_development_radial_2026091331_positive,2026091331,radial,13,positive,pre_round_stress,COVERAGE_ORDER,2617.527349,2890.178666,272.65131699999984,10.416369368754207,True,True
dispatch_development_radial_2026091331_smooth,2026091331,radial,13,smooth,pre_round_stress,COVERAGE_ORDER,2713.552053,3068.31964,354.7675870000003,13.073918615557156,True,True
dispatch_development_radial_2026091331_spatial_hash,2026091331,radial,13,spatial_hash,pre_round_stress,COVERAGE_ORDER,2626.491412,3058.806734,432.3153219999999,16.459803372088857,True,True
dispatch_development_radial_2026091332_negative,2026091332,radial,14,negative,pre_round_stress,COVERAGE_ORDER,2517.5711,2845.744571,328.17347100000006,13.035320869388745,True,True
dispatch_development_radial_2026091332_positive,2026091332,radial,14,positive,pre_round_stress,COVERAGE_ORDER,2846.559601,2846.559601,0.0,0.0,True,True
dispatch_development_radial_2026091332_smooth,2026091332,radial,14,smooth,pre_round_stress,COVERAGE_ORDER,2878.240903,2850.574415,-27.666487999999845,-0.9612290608184693,True,True
dispatch_development_radial_2026091332_spatial_hash,2026091332,radial,14,spatial_hash,pre_round_stress,COVERAGE_ORDER,2562.979481,2832.198306,269.2188249999999,10.504135011449979,True,True
